B2,GN
609.266050889074,635.021370910694
186.001965408805,780
710.057059486539,778.00064362466
612.0817260072702,641.611358137767
,636.804770935939
,622.042742446312
,638.705120987601
,640.612332690977
,596.212393547713
,726.364324622097
,750.080684918379
