58.0833333333	805
	
61.0769230769	802
61.0714285714	803
	
62.0909090909	819
52.1	828
62.0833333333	821
	
66.0833333333	814
50.0833333333	830
64.0833333333	820
52.1	829
	
54.1	818
45.1	823
52.1111111111	822
	
58.0909090909	803
49.0833333333	804
	
64.0909090909	853
57.0909090909	873
60.1	858
64.0833333333	855
	
64.0714285714	808
	
64.0909090909	815
52.0909090909	824
64.0833333333	819
	
64.0714285714	815
60.0769230769	913
	
63.0909090909	803
	
64.0714285714	826
66.0714285714	807
	
60.0833333333	1037
65.0909090909	983
60.0909090909	1004
65.0833333333	986
	
63.0769230769	812
54.0833333333	822
	
62.0714285714	815
	
62.0833333333	823
62.0909090909	819
	
68.0769230769	813
52.0833333333	828
61.0833333333	823
64.0909090909	819
61.0909090909	821
	
62.0909090909	808
62.0833333333	810
	
57.0909090909	821
63.0909090909	805
	
63.0833333333	805
59.0909090909	834
63.0769230769	806
	
66.0833333333	815
53.1	869
55.0909090909	826
	
62.0833333333	827
66.0769230769	808
	
62.0909090909	805
62.0833333333	806
	
66.0833333333	819
55.1	827
66.0769230769	821
	
68.0833333333	805
50.0909090909	846
64.0769230769	843
64.0833333333	841
66.0769230769	821
68.0769230769	813
66.0833333333	819
	
66.0833333333	821
62.0833333333	826
66.0769230769	822
	
66.0833333333	819
58.1	852
66.0769230769	821
	
64.0833333333	813
55.0833333333	843
62.0769230769	825
	
64.0625	825
64.0769230769	809
	
62.0909090909	812
57.0833333333	826

