14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	30
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	30
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
8	30
10	29
14	28
10	29
12	28
8	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	30
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
9	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
8	28
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
9	29
14	28
10	29
14	28
10	29
14	28
10	29
14	28
10	29
