0.564902103	0.0169491525
	
0.6951525632	0.0042372881
0.6949134984	0.0084745763
	
0.7392708814	0.0762711864
0.3045685279	0.1144067797
0.7389412618	0.0847457627
	
0.9129804206	0.0550847458
0.2168237854	0.1228813559
0.8259608412	0.0805084746
0.3045685279	0.1186440678
	
0.3915881073	0.0720338983
0	0.093220339
0.30505197	0.0889830508
	
0.5652317226	0.0084745763
0.1733139956	0.0127118644
	
0.8262904608	0.2203389831
0.5217219329	0.3050847458
0.6526468455	0.2415254237
0.8259608412	0.2288135593
	
0.8254428675	0.0296610169
	
0.8262904608	0.0593220339
0.3041729844	0.0974576271
0.8259608412	0.0762711864
	
0.8254428675	0.0593220339
0.6516427735	0.4745762712
	
0.7827806711	0.0084745763
	
0.8254428675	0.1059322034
0.9124624469	0.0254237288
	
0.6519216824	1
0.8698002505	0.7711864407
0.652251302	0.8601694915
0.8694706309	0.7838983051
	
0.7821721426	0.0466101695
0.3908629442	0.0889830508
	
0.7384232881	0.0593220339
	
0.7389412618	0.093220339
0.7392708814	0.0762711864
	
0.9997210911	0.0508474576
0.3038433648	0.1144067797
0.6954314721	0.093220339
0.8262904608	0.0762711864
0.6957610917	0.0847457627
	
0.7392708814	0.0296610169
0.7389412618	0.0381355932
	
0.5217219329	0.0847457627
0.7827806711	0.0169491525
	
0.7824510515	0.0169491525
0.6087415123	0.1398305085
0.7821721426	0.0211864407
	
0.9129804206	0.0593220339
0.3480783176	0.2881355932
0.4347023535	0.1059322034
	
0.7389412618	0.1101694915
0.9127015117	0.0296610169
	
0.7392708814	0.0169491525
0.7389412618	0.0211864407
	
0.9129804206	0.0762711864
0.435097897	0.1101694915
0.9127015117	0.0847457627
	
1	0.0169491525
0.217153405	0.1906779661
0.8256819323	0.1779661017
0.8259608412	0.1694915254
0.9127015117	0.0847457627
0.9997210911	0.0508474576
0.9129804206	0.0762711864
	
0.9129804206	0.0847457627
0.7389412618	0.1059322034
0.9127015117	0.0889830508
	
0.9129804206	0.0762711864
0.5656272661	0.2161016949
0.9127015117	0.0847457627
	
0.8259608412	0.0508474576
0.4343727339	0.1779661017
0.7386623529	0.1016949153
	
0.8250543872	0.1016949153
0.8256819323	0.0338983051
	
0.7392708814	0.0466101695
0.5213923133	0.1059322034

