B2,GN
22.174059613728772,5.37484998356139
5.96238789786397,9.006016338698016
2.692586240245067,9.713322513913461
5.906577371882883,12.072931666028342
22.125387444954015,4.034887529840482
16.994774069671827,10.243969921529322
9.509937946863666,23.97243852097881
12.170784359997548,10.339925564664966
10.563570503556193,2.057143369572284
5.3296309165367095,6.022186987396896
15.773352824827976,18.384776310854466
6.568256750629241,10.890544612427016
15.805066385719165,21.838860545002447
10.948363877994904,17.066632401156806
22.09433723048444,34.67778336826777
2.1213252134354756,7.340097232906913
2.8750894085236567,20.591260281979398
25.96244702888789,19.26695272350324
16.064772306487335,15.12283144336028
8.78457388802175,12.560548762844395
27.684031253051174,15.12283144336028
9.476292706379953,19.230187816477244
25.832174236043638,1.8556062181468218
7.951844996161281,25.995441871872586
8.408331039170994,11.622879614110179
0.000000000006327140025861298,20.597914979652618
20.998761957970288,2.8552923464867015
11.120469862634105,14.778927482433023
22.65347392528459,8.771483326849426
44.809526462103754,31.185331846770605
