B2,GN
37.969285832981726,48.42061085483696
42.963809059357025,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
42.963809059357025,48.42061085483696
42.963809059357025,48.42061085483696
42.963809059357025,48.42061085483696
42.963809059357025,48.42061085483696
37.950259843935484,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
42.963809059357025,48.42061085483696
42.963809059357025,48.42061085483696
42.89522117905443,48.42061085483696
38.381129622655855,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
0.0,48.42061085483696
42.89522117905443,48.42061085483696
42.89522117905443,48.42061085483696
