0.1635419671	0.8219895288
0.1996827228	0.8036649215
	
0.1635419671	0.7356020942
0.1996827228	0.7172774869
	
0.2360253822	0.6937172775
0.2723680415	0.6727748691
	
0.1633400635	0.7329842932
0.1271993078	0.7434554974
	
0.0010095183	0.8272251309
0.036919527	0.8062827225
	
0.1451687338	0.7748691099
	
0.1635419671	0.7670157068
0.1996827228	0.7460732984
	
0.036919527	0.7670157068
	
0.1633400635	0.7722513089
0.1995175289	0.7539267016
	
0.1271993078	0.7513089005
0.1996827228	0.7251308901
0.1633400635	0.7277486911
	
0.1274516873	0.7984293194
0.1635419671	0.780104712
	
0.1817132968	0.7513089005
0.2180559562	0.7303664921
0.1819656764	0.7460732984
	
0.1633400635	0.7696335079
	
0.2725699452	0.7408376963
0.054513989	0.8560209424
0.0908566484	0.7670157068
0.2362272858	0.7565445026
0.2723680415	0.7460732984
	
0.1996827228	0.8062827225
0.1271993078	0.9057591623
0.1633400635	0.832460733
0.1635419671	0.8246073298
	
0.3087107009	0.6832460733
0.3450533603	0.6570680628
	
0.3087107009	0.7094240838
0.3813960196	0.664921466
0.3812308257	0.6701570681
0.3448881663	0.6910994764
0.3089126046	0.7041884817
0.3452552639	0.6832460733
0.3450533603	0.6858638743
	
0.1637943467	0.8979057592
0.2368041534	0.8115183246
0.2364796654	0.8167539267
	
1	0
0.0365950389	0.8691099476
0.1996827228	0.7879581152
0.1635419671	0.8062827225
0.0729376983	0.8664921466
	
0.2360253822	0.7617801047
0.2722028476	0.6963350785
	
0.3087107009	0.8089005236
0.2180559562	0.8481675393
	
0.1633400635	0.7434554974
	
0.2360253822	0.9764397906
0.2905393712	0.8062827225
0.2903741773	0.8115183246
0.2543986155	0.8691099476
0.2364796654	0.9659685864
0.2541967119	0.8743455497
0.2362272858	0.9712041885
	
0.3087107009	0.7068062827
0.308545507	0.7094240838
	
0.1271993078	0.7670157068
0.1633400635	0.7434554974
	
0.0904895508	0.6989528796
0	0.7356020942
0.0903518892	0.7041884817
0.0365950389	0.7094240838
0.0363426594	0.7146596859
0.0002523796	0.7303664921
	
0.0005768676	0.8664921466
0.1635419671	0.8115183246
0.0729376983	0.8455497382
0.0365950389	0.8481675393
	
0.1271993078	0.7748691099
0.091109028	0.7905759162
0.1269974041	0.7827225131
	
0.1092803577	0.9136125654
0.2362272858	0.7984293194
0.2180559562	0.8455497382
0.2360253822	0.8062827225
	
0.2903741773	0.8586387435
0.2362272858	1
0.2541967119	0.9214659686

