0.4666666667	0.8203125
0.0666666667	0.921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
	
0.4666666667	0.90625
	
0.4666666667	0.90625
	
0.4666666667	0.8203125
0	0.8984375
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
	
0.4666666667	0.90625
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.8203125
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875
	
1	0
0	0.8984375
0.4666666667	0.5
	
0.4666666667	0.90625
0	0.9921875
	
0.4666666667	0.90625
0	0.9921875

