0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1
	
0.4666666667	1

